ts,event_type,user_id,date_from,date_to,origin,destination,num_adults,num_children
2017-04-30 11:43:16,search,26d367,2017-06-13,2017-06-13,PAR,ROM,1,0
2017-04-30 23:37:45,search,7af3f1,2017-11-06,2017-11-06,SAW,DUS,2,0
2017-04-30 17:56:28,book,898060,2017-07-21,2017-07-21,AGP,STR,1,0
2017-04-30 22:46:14,search,0debc8,2017-05-17,2017-05-26,MUC,PMI,8,0
2017-04-30 14:07:30,search,2ce1d3,2017-05-18,2017-05-22,CDG,BNA,6,0
2017-04-30 13:37:56,search,16740a,2017-05-02,2017-05-17,DUS,IST,1,0
2017-04-27 21:21:05,book,56b1ac,2017-06-19,2017-06-19,MUC,BCN,4,0
2017-04-27 20:12:18,book,b354d1,2017-09-16,2017-09-16,DUS,WAW,1,0
2017-04-28 01:22:17,book,e31200,2017-09-13,2017-10-12,FRA,BKK,3,1
2017-04-27 16:03:07,search,dae00a,2017-05-17,2017-05-22,CGN,CPH,1,0
2017-04-27 14:59:35,search,135181,2017-08-11,2017-08-25,FRA,TYO,1,0
2017-04-27 18:32:20,search,0dd723,2017-04-30,2017-05-04,ZRH,IST,1,0
2017-04-30 18:40:49,search,9513bb,2017-05-14,2017-05-14,SIN,KUL,5,0
2017-04-30 23:43:14,book,2348db,2017-05-01,2017-05-01,ZRH,HAM,1,0
2017-04-30 22:04:55,book,662c1c,2017-05-24,2017-05-29,BER,LON,2,0
2017-05-01 01:09:36,book,df05a2,2017-08-04,2017-08-11,MUC,IST,3,0
2017-04-30 18:14:36,search,22c12f,2017-08-08,2017-08-12,MUC,WAW,2,0
2017-04-30 16:09:03,search,80625b,2017-05-04,2017-05-05,PAR,LIS,1,0
2017-04-30 09:57:57,search,60bbb3,2017-05-11,2017-05-25,MUC,BJS,3,0
2017-04-30 20:06:24,search,b2bedd,2017-12-11,2017-12-15,HAM,PMI,1,0
2017-05-01 00:57:12,search,3a0c71,2017-07-06,2017-07-08,MUC,STN,2,0
2017-04-30 22:49:33,search,0debc8,2017-05-17,2017-05-25,MUC,PMI,8,0
2017-05-01 00:45:08,search,528d47,2017-05-16,2017-05-16,DUS,BER,1,0
2017-04-30 17:40:06,search,c4b40d,2017-06-07,2017-06-07,MUC,HAN,1,0
2017-05-01 00:46:09,search,f112eb,2017-12-19,2017-12-24,PAR,ATH,2,0
2017-04-25 10:00:35,search,33e413,2017-05-16,2017-05-23,HAM,BCN,2,0
2017-04-25 20:52:56,search,ff8203,2017-05-31,2017-06-10,BER,NYC,2,0
2017-04-25 12:56:35,search,81ae0d,2017-05-04,2017-05-05,CGN,CPH,1,0
2017-04-26 00:58:59,search,25e3f9,2017-06-16,2017-06-21,MUC,MOW,2,0
2017-04-28 21:19:40,search,e1bc55,2017-09-05,2017-09-06,CGN,BER,4,0
2017-04-29 01:27:02,search,a70196,2017-07-17,2017-07-21,MUC,CPH,2,0
2017-04-28 15:52:30,search,06ba8f,2017-08-17,2017-08-31,STR,PMI,3,0
2017-04-29 01:26:37,search,eabbf3,2017-09-22,2017-10-03,PAR,ATH,4,1
2017-04-28 16:07:46,search,402878,2017-07-02,2017-07-05,MUC,ROM,2,0
2017-04-28 20:21:38,search,edf721,2017-09-03,2017-09-08,MRS,LON,3,0
2017-04-28 22:19:12,search,f7fdaa,2017-09-24,2017-10-03,CHI,MSP,1,0
2017-04-28 17:59:20,search,baaaac,2017-07-27,2017-07-30,DUS,LHR,1,0
2017-04-29 01:49:00,book,d84b7f,2017-05-02,2017-05-02,SIN,DPS,2,0
2017-04-28 20:31:47,book,fd49f2,2017-08-08,2017-08-11,DUS,ZRH,2,0
2017-04-28 23:44:44,search,bd0be4,2017-07-22,2017-07-22,HAM,LON,1,0
2017-04-28 13:31:57,search,c96857,2017-05-08,2017-05-12,HAM,MXP,2,0
2017-04-29 00:41:34,search,76ebd4,2017-09-27,2017-10-08,DUS,MOW,1,0
2017-04-29 01:55:06,search,6963bc,2017-05-07,2017-05-10,STR,AYT,1,0
2017-04-28 12:13:37,search,e60b19,2017-07-06,2017-07-06,FRA,OSL,2,0
2017-04-28 23:06:12,search,70da81,2017-11-23,2017-12-01,MUC,ALC,2,0
2017-04-29 13:42:12,book,f19278,2017-06-15,2017-06-15,PMI,DUS,2,1
2017-04-29 13:24:59,search,508acb,2017-05-20,2017-05-24,MUC,LON,3,0
2017-04-29 16:44:41,search,24da91,2017-07-26,2017-08-09,FRA,MOW,1,0
2017-04-29 14:14:07,search,895634,2017-07-13,2017-08-04,FRA,BKK,1,0
2017-04-30 00:45:52,book,402eb4,2017-05-11,2017-05-14,PAR,BER,2,0
2017-04-29 13:40:40,search,4e2343,2017-05-02,2017-05-02,PAR,ZRH,1,0
2017-04-29 20:48:45,search,aa767c,2017-05-03,2017-05-05,DUS,LON,2,0
2017-04-29 22:10:18,search,dffbb1,2017-05-01,2017-05-01,DUS,SAW,3,0
2017-04-24 00:50:38,book,fc58ae,2017-06-12,2017-06-26,DUS,BCN,2,1
2017-04-23 23:51:55,search,68e6d9,2017-06-17,2017-06-27,CGN,LIS,2,0
2017-04-24 01:23:52,search,e79d25,2017-05-29,2017-06-01,MUC,FCO,2,0
2017-04-23 16:46:55,book,cfedc2,2017-04-23,2017-04-23,PAR,CAS,1,0
2017-04-23 18:25:32,search,897660,2017-05-28,2017-06-05,FRA,BKK,1,0
2017-04-24 00:32:26,search,8ecf35,2017-09-08,2017-09-29,DUS,DEN,1,0
2017-04-23 18:10:54,search,e7337d,2017-05-03,2017-05-08,HAM,LPA,2,0
2017-04-23 13:08:19,search,556610,2017-06-22,2017-06-28,FRA,IST,1,0
2017-04-23 18:33:06,search,d648bf,2017-05-11,2017-05-20,ALC,NCE,1,0
2017-04-23 16:30:22,search,cfedc2,2017-04-23,2017-04-23,TLS,PAR,1,0
2017-04-24 01:03:03,search,9871c5,2017-04-25,2017-05-07,CDG,DXB,1,0
2017-04-24 23:48:42,search,6a2a71,2017-04-26,2017-04-26,CGN,IZM,1,0
2017-04-24 22:01:41,search,0d9c04,2017-06-17,2017-06-24,CGN,GLA,2,0
2017-04-24 14:29:50,search,bf16cf,2017-07-31,2017-07-31,LIS,PAR,1,0
2017-04-24 18:26:45,search,447b3c,2017-05-14,2017-05-14,CPT,DUR,2,0
2017-04-24 11:33:43,search,5d4df5,2017-08-29,2017-09-06,DUS,PMI,1,0
2017-04-24 14:30:17,search,dc125a,2017-06-13,2017-06-18,DUS,DUB,2,0
2017-04-29 17:18:42,book,1f2924,2017-06-15,2017-06-16,HAM,MUC,2,0
2017-04-29 11:06:06,search,3fbcd9,2017-08-02,2017-08-05,HAM,PMI,2,0
2017-04-30 01:29:53,search,400c77,2017-06-11,2017-06-13,CGN,TXL,1,0
2017-04-30 01:29:29,search,955e46,2017-06-16,2017-06-19,TLS,LYS,2,0
2017-04-30 00:24:12,search,774cb1,2017-07-20,2017-07-22,PAR,NCE,2,0
2017-04-30 01:07:50,search,cd83a6,2017-09-18,2017-10-02,PAR,YMQ,1,0
2017-05-01 17:50:59,book,7cf596,2017-05-09,2017-05-11,HAM,BUD,1,0
2017-05-01 19:31:20,search,3649a0,2017-06-22,2017-06-23,MUC,CPH,1,0
2017-05-02 00:20:15,search,f6f373,2017-05-27,2017-05-29,HAM,LIS,1,0
2017-05-01 22:07:31,search,031d5e,2017-08-25,2017-08-25,FRA,NCE,1,0
2017-05-01 23:15:54,search,96cad5,2017-06-11,2017-06-18,NCE,PAR,1,0
2017-04-24 16:43:37,search,b18768,2017-09-13,2017-09-25,STR,IST,2,0
2017-04-24 17:23:17,book,dabbe3,2017-05-10,2017-05-13,MUC,ROM,2,0
2017-04-24 11:05:44,book,b68c85,2017-04-29,2017-04-30,CEB,MNL,2,0
2017-04-24 20:05:09,book,447b3c,2017-05-14,2017-05-14,CPT,DUR,2,0
2017-04-25 01:15:16,search,2a6d17,2017-08-06,2017-08-16,MUC,TLV,1,0
2017-04-24 12:21:19,search,ab3ffa,2017-11-17,2017-11-20,MUC,DUB,6,0
2017-04-24 20:29:52,search,9add5d,2017-08-14,2017-08-19,PAR,MOW,1,0
2017-04-24 17:28:39,search,1d66c7,2017-07-27,2017-07-27,HEL,GVA,2,1
2017-04-24 17:06:36,search,2f5ed4,2017-09-18,2017-09-24,MUC,AMS,2,0
2017-04-24 22:10:01,search,400f55,2017-06-20,2017-06-24,ZRH,TXL,1,0
2017-04-25 01:45:58,search,127154,2017-04-29,2017-04-29,TLS,MAN,1,0
2017-04-26 00:25:28,search,cb25e8,2017-08-03,2017-08-17,STR,IST,2,0
2017-04-26 00:26:23,book,c0231c,2017-06-27,2017-06-30,CGN,ZRH,2,0
2017-04-25 18:04:59,search,447b3c,2017-05-14,2017-05-14,CPT,JNB,2,0
2017-04-25 13:48:33,search,ddf6ee,2017-11-30,2017-12-07,DUS,PMI,1,0
2017-04-25 17:06:48,search,c218a2,2017-05-17,2017-05-20,CGN,BER,1,0
2017-04-26 00:23:46,search,a6c512,2017-05-25,2017-05-26,STR,MXP,1,0
2017-04-25 12:38:49,search,b7b94b,2017-05-15,2017-05-22,BER,PMI,2,1
2017-04-25 09:25:24,search,77715b,2017-09-19,2017-09-23,HAM,PMI,1,0
2017-04-25 16:59:24,search,45b340,2017-07-12,2017-07-16,STR,IST,2,0
2017-04-25 17:30:31,search,df594c,2017-06-09,2017-06-09,BER,BHX,1,0
2017-05-01 12:41:45,book,337308,2017-05-02,2017-05-02,BUD,FRA,2,0
2017-05-02 00:47:44,search,f86d28,2017-05-04,2017-05-12,PAR,ALG,1,0
2017-05-02 00:28:32,search,bced58,2017-06-15,2017-06-18,STR,HAM,2,0
2017-04-28 19:08:46,search,8e2dab,2017-05-31,2017-06-02,ORY,NCE,1,0
2017-04-28 18:26:00,search,f6d946,2017-07-07,2017-07-14,BER,LIS,2,0
2017-04-28 19:33:18,search,c113d4,2017-05-16,2017-05-19,MUC,OSL,3,0
2017-04-28 18:58:20,book,dffbb1,2017-05-24,2017-05-24,DUS,SAW,3,0
2017-04-28 23:44:03,search,88d1e0,2017-07-26,2017-07-26,YEA,YVR,1,0
2017-04-28 17:24:00,search,2dff5d,2017-06-01,2017-06-02,DUS,MUC,1,0
2017-04-28 22:21:20,search,e23105,2017-09-22,2017-10-06,LYS,ATH,1,0
2017-04-28 20:15:37,search,46327d,2017-07-08,2017-07-08,BCN,FRA,1,0
2017-04-28 20:05:33,search,8ee688,2017-08-23,2017-08-23,NYC,MIA,2,0
2017-04-29 01:42:43,search,d84b7f,2017-05-02,2017-05-02,SIN,DPS,2,0
2017-04-28 13:59:06,search,6416f2,2017-05-12,2017-05-12,HAM,LIS,1,0
2017-04-30 23:07:14,search,c7cd53,2017-08-23,2017-09-16,FRA,ALA,1,0
2017-04-30 22:13:46,book,ae830f,2017-05-07,2017-05-07,HAM,STR,2,0
2017-04-30 17:09:44,search,df3303,2017-05-01,2017-05-01,CGN,LED,1,0
2017-04-30 22:01:26,search,ae830f,2017-05-07,2017-05-07,HAM,STR,2,0
2017-04-30 17:31:18,search,806046,2017-05-09,2017-05-12,BER,IST,5,0
2017-04-30 19:20:41,search,7a7dba,2017-06-07,2017-06-07,TLS,LYS,1,0
2017-04-30 21:31:05,search,d74a81,2017-06-18,2017-06-24,FRA,LIS,2,0
2017-04-30 22:04:42,search,28109c,2017-06-30,2017-07-07,TXL,PMI,2,0
2017-04-30 19:27:54,search,5df0a5,2017-06-26,2017-07-01,MUC,AMS,2,0
2017-04-24 13:26:07,search,2e29c9,2017-04-26,2017-04-27,SFO,MUC,1,0
2017-04-24 18:41:32,book,841f10,2017-04-27,2017-04-27,CGN,AGP,1,0
2017-04-24 21:23:00,book,9add5d,2017-08-14,2017-08-19,PAR,MOW,1,0
2017-04-25 01:33:37,search,3fa9ea,2017-05-17,2017-05-26,DUS,MIA,2,0
2017-04-25 00:29:50,search,966adf,2017-05-30,2017-05-30,IST,STR,1,0
2017-04-24 13:18:44,search,5af489,2017-07-05,2017-07-08,CGN,BER,1,0
2017-04-24 16:55:54,search,7108de,2017-08-09,2017-08-10,MUC,DUS,1,0
2017-04-25 02:29:24,search,37a861,2017-04-30,2017-05-05,FRA,HAM,1,0
2017-04-25 00:23:30,search,c643f7,2017-05-14,2017-05-14,CGN,IST,2,0
2017-04-24 20:56:01,search,9d175a,2017-05-14,2017-05-16,DUS,PRG,1,0
2017-04-24 22:15:36,search,400f55,2017-06-20,2017-06-23,ZRH,TXL,1,0
2017-04-25 00:07:43,search,eb17bf,2017-05-16,2017-05-21,BER,ZRH,3,0
2017-04-25 00:27:01,book,8bdf41,2017-05-13,2017-05-17,STR,IST,2,0
2017-04-25 02:01:03,book,fd6fb5,2017-05-08,2017-05-09,PAR,PMI,1,0
2017-04-24 22:57:21,search,dbcc1b,2017-06-11,2017-06-23,CGN,LPA,2,0
2017-04-24 16:39:06,search,14e9ca,2017-04-27,2017-04-29,VIE,DUS,1,0
2017-04-24 23:57:09,search,ebb963,2017-05-03,2017-05-03,HAM,MUC,1,0
2017-04-24 14:55:13,search,aee397,2017-04-25,2017-04-25,MIL,DUS,1,0
2017-04-28 17:28:36,book,6a5af0,2017-05-18,2017-05-18,TXL,PMI,1,0
2017-04-29 02:35:12,book,8b85fd,2017-05-23,2017-05-27,DUS,DUB,2,0
2017-04-28 18:50:17,search,f6d946,2017-07-07,2017-07-14,BER,LIS,2,0
2017-04-28 22:57:32,search,644b32,2017-06-14,2017-06-16,MUC,TXL,2,0
2017-04-29 01:15:38,search,bd3cca,2017-05-02,2017-05-09,MUC,IST,2,0
2017-04-28 15:37:44,search,128d36,2017-05-05,2017-05-05,DUS,LPA,2,0
2017-04-28 22:36:02,search,644b32,2017-06-15,2017-06-16,MUC,TXL,1,0
2017-04-28 21:34:03,search,d31f49,2017-07-05,2017-07-11,DUS,ANK,1,0
2017-04-28 20:16:06,search,935920,2017-09-16,2017-10-13,TLS,ALG,2,0
2017-04-28 18:48:31,search,b1dafe,2017-05-11,2017-05-18,PAR,DUB,2,0
2017-04-25 02:18:51,search,99852c,2017-04-26,2017-04-28,CDG,HAM,1,0
2017-04-25 00:17:10,search,bed400,2017-05-16,2017-05-19,MUC,BCN,1,0
2017-04-25 01:02:36,search,de18df,2017-05-12,2017-06-09,MUC,BER,1,0
2017-04-24 14:56:07,search,aee397,2017-04-25,2017-04-25,MIL,DUS,1,0
2017-04-24 17:14:22,search,f10311,2017-10-02,2017-10-02,PAR,TCI,1,0
2017-04-25 01:51:31,search,beb74a,2017-09-16,2017-09-30,BER,SIN,4,1
2017-04-24 23:33:21,search,24cae4,2017-04-25,2017-04-28,LYS,OPO,3,0
2017-04-24 22:44:14,search,8bdf41,2017-05-11,2017-05-16,STR,IST,1,0
2017-04-24 18:19:43,search,7d127c,2017-05-02,2017-05-05,HAM,MUC,1,0
2017-04-26 00:34:10,search,60ccaf,2017-05-15,2017-05-23,FRA,BER,1,0
2017-04-26 00:25:28,search,cb25e8,2017-08-03,2017-08-17,STR,IST,2,0
2017-04-25 23:09:49,search,9d7a96,2017-05-21,2017-05-21,STR,HAM,1,0
2017-04-25 18:59:16,search,fa994b,2017-05-12,2017-05-15,CGN,SXF,2,0
2017-04-25 18:33:13,search,8e753f,2017-09-01,2017-09-01,STR,ATH,1,0
2017-04-25 18:35:40,search,671536,2017-04-27,2017-05-26,HAM,THR,1,0
2017-04-25 21:48:09,search,e4a4be,2017-05-15,2017-05-21,FRA,BUD,1,0
2017-04-25 12:22:36,search,81ae0d,2017-05-04,2017-05-05,CGN,CPH,1,0
2017-04-25 16:27:03,search,1c9f55,2017-05-01,2017-05-12,NYC,IAD,2,1
2017-04-25 23:02:16,search,b286f0,2017-08-30,2017-08-30,NYC,ORL,1,0
2017-04-25 22:50:41,book,ad9a1b,2017-05-07,2017-05-28,FRA,TLV,1,0
2017-04-26 00:22:13,search,0d676c,2017-05-19,2017-05-28,AMS,HAM,1,0
2017-04-25 21:31:09,search,ccaf5b,2017-04-30,2017-05-14,MUC,THR,1,0
2017-04-25 14:14:33,search,a2615a,2017-05-21,2017-05-28,FRA,TCI,2,0
2017-04-25 14:42:37,search,daa9fb,2017-06-24,2017-11-01,PAR,CAS,2,0
2017-05-02 00:09:26,search,089e69,2017-09-11,2017-09-20,PAR,REK,3,1
2017-05-01 16:02:35,search,72a3ae,2017-05-14,2017-05-14,SXF,CGN,1,0
2017-04-29 15:54:40,search,76d656,2017-12-14,2017-12-17,BER,ATH,2,0
2017-04-29 15:25:18,book,2c4149,2017-07-29,2017-08-04,CGN,LON,1,0
2017-04-30 02:40:14,book,d6a1e5,2017-04-30,2017-04-30,DUS,PAR,2,0
2017-04-29 16:58:08,search,3ed1da,2017-05-15,2017-05-18,BER,STR,1,2
2017-04-29 21:55:13,search,204c5b,2017-05-06,2017-06-08,PAR,YMQ,1,0
2017-04-29 14:04:18,search,2f8b32,2017-10-17,2017-10-19,MUC,PAR,4,0
2017-04-24 15:45:02,book,f7ce13,2017-05-08,2017-05-12,BER,LIS,1,0
2017-04-24 15:23:34,search,bf16cf,2017-07-31,2017-07-31,LIS,PAR,1,0
2017-04-24 20:14:06,search,42682d,2017-07-20,2017-07-20,DUS,ATH,2,0
2017-04-24 15:29:55,search,611cb1,2017-05-11,2017-05-11,MNL,FRA,1,0
2017-04-24 17:29:22,search,851f28,2017-05-05,2017-05-19,PAR,SIN,1,1
2017-04-24 22:10:01,search,400f55,2017-06-20,2017-06-24,ZRH,TXL,1,0
2017-04-23 21:56:57,book,fdb61d,2017-10-15,2017-11-23,FRA,ICN,1,0
2017-04-23 16:01:18,search,12f2c7,2017-10-06,2017-10-19,PAR,MOW,2,1
2017-04-23 20:53:39,search,9b4c3d,2017-08-26,2017-08-26,ORL,DUS,2,0
2017-04-23 17:37:33,book,6bb634,2017-06-09,2017-06-09,OPO,MUC,1,0
2017-04-24 00:32:25,search,240547,2017-05-19,2017-05-26,DUS,DME,3,0
2017-04-23 23:52:27,search,a88156,2017-07-12,2017-07-12,IZM,FRA,2,0
2017-04-23 22:21:01,search,6aaee4,2017-08-24,2017-08-30,BER,BCN,1,0
2017-04-23 16:33:50,search,39b927,2017-08-10,2017-08-17,FRA,DXB,2,0
2017-04-23 14:02:31,search,20c6a1,2017-05-16,2017-05-20,PAR,TLV,1,0
2017-04-24 01:03:19,book,19f91d,2017-06-27,2017-06-30,BER,STR,2,1
2017-04-23 14:14:03,book,20c6a1,2017-05-16,2017-05-20,PAR,TLV,1,0
2017-04-23 23:54:55,search,32952d,2017-06-14,2017-06-16,TXL,ZRH,1,0
2017-04-23 23:38:43,search,a88156,2017-06-09,2017-06-09,FRA,SAW,2,0
2017-04-30 00:43:38,search,5d346b,2017-06-11,2017-06-30,FRA,DPS,2,0
2017-04-28 19:27:05,book,3db9de,2017-06-03,2017-06-07,HAM,PAR,1,0
2017-04-29 00:44:52,search,993a39,2017-07-18,2017-07-23,FRA,LAS,2,0
2017-04-28 12:11:16,book,406192,2017-05-17,2017-05-26,HAM,STR,1,0
2017-04-29 01:34:06,search,f91611,2017-09-05,2017-11-25,HAM,YMQ,2,0
2017-04-28 05:29:23,search,784e9a,2017-04-28,2017-04-29,DUS,TXL,1,0
2017-04-28 12:29:38,search,e60b19,2017-07-06,2017-07-06,CGN,OSL,2,0
2017-04-28 15:16:28,search,75adf6,2017-05-21,2017-05-21,AGP,FRA,1,1
2017-04-28 16:26:52,search,fcceb1,2017-05-24,2017-06-06,FRA,CTU,1,0
2017-04-28 14:29:15,search,25748e,2017-05-24,2017-06-09,MUC,ROM,1,0
2017-04-30 02:40:58,book,b483a8,2017-05-13,2017-05-17,SHA,OSA,2,1
2017-04-29 19:56:32,search,993a39,2017-07-18,2017-07-23,FRA,LAS,2,0
2017-04-29 14:15:34,book,c3f382,2017-05-02,2017-05-06,LIS,PAR,1,0
2017-04-29 20:00:15,search,d16bdd,2017-05-28,2017-06-01,HAM,PMI,1,0
2017-04-29 16:54:29,search,b6ffd3,2017-05-22,2017-05-22,BER,PAR,1,0
2017-04-29 10:14:08,search,8452d3,2017-07-04,2017-07-09,MUC,BCN,1,0
2017-04-29 14:06:51,search,0c389c,2017-05-10,2017-05-10,MEL,ADL,1,0
2017-04-29 21:41:51,search,613d13,2017-04-30,2017-05-02,PAR,BCN,1,0
2017-04-29 22:48:49,search,536784,2017-05-09,2017-05-11,PAR,NCE,1,0
2017-04-30 00:12:57,search,774cb1,2017-07-20,2017-07-22,PAR,NCE,2,0
2017-04-30 15:22:12,search,ad7291,2017-06-30,2017-08-01,HAM,SGN,1,0
2017-04-30 14:09:21,book,14fd95,2017-06-06,2017-06-13,HAV,BER,1,0
2017-04-30 20:03:04,book,f38381,2017-05-01,2017-05-02,BER,BCN,2,0
2017-04-23 21:33:14,search,6141e5,2017-11-04,2017-11-18,SIN,DPS,3,0
2017-04-24 00:09:44,book,32952d,2017-06-14,2017-06-16,TXL,ZRH,1,0
2017-04-23 23:01:10,search,e62a5c,2017-05-15,2017-05-17,STR,HAM,1,0
2017-04-23 13:38:35,search,20c6a1,2017-05-17,2017-05-20,PAR,TLV,1,0
2017-04-24 01:28:52,search,edbe17,2017-05-29,2017-06-02,STR,ROM,2,0
2017-04-23 23:25:55,search,576329,2017-04-25,2017-05-02,PAR,HKG,2,0
2017-04-23 22:37:48,search,b286f0,2017-08-30,2017-08-30,NYC,ORL,1,0
2017-04-24 00:50:59,book,147ffe,2017-05-16,2017-05-21,DUS,VIE,1,0
2017-04-23 12:57:04,search,8d8cc4,2017-10-05,2017-10-08,ZRH,HAM,1,0
2017-04-23 16:34:53,search,2561f2,2017-05-17,2017-05-31,DUS,NCE,2,0
2017-04-23 19:22:32,search,dfb523,2017-04-28,2017-05-01,CPH,NCE,1,0
2017-04-24 00:52:34,search,ce0376,2017-04-30,2017-05-03,GVA,AGP,1,0
2017-04-23 09:26:14,search,a19884,2017-04-27,2017-04-27,STR,BER,2,0
2017-04-24 03:11:48,book,514b52,2017-05-13,2017-05-20,STR,STO,2,0
2017-04-23 18:42:39,book,6989a2,2017-04-30,2017-05-05,MUC,MAN,1,0
2017-04-23 22:10:25,search,c778a9,2017-05-01,2017-05-22,CAS,MRS,1,1
2017-04-23 23:10:09,search,1e0bb8,2017-04-26,2017-04-26,TXL,MUC,1,0
2017-04-24 01:05:53,search,5b6902,2017-09-23,2017-10-29,BOM,DUS,2,0
2017-04-23 11:07:13,search,92efc0,2017-08-07,2017-08-08,BER,FRA,2,0
2017-04-24 02:31:28,search,514b52,2017-05-13,2017-05-20,STR,STO,2,0
2017-04-23 23:26:18,search,5b6902,2017-09-23,2017-10-29,BOM,DUS,2,0
2017-04-23 18:43:22,search,f7a2f6,2017-05-13,2017-05-23,FRA,PVG,1,0
2017-04-23 15:13:45,search,b91f9c,2017-04-27,2017-05-06,PAR,AUH,1,0
2017-04-30 12:52:43,search,28a3e6,2017-06-18,2017-06-25,TLS,LIS,2,0
2017-04-30 19:52:48,book,62d924,2017-05-18,2017-05-29,ICN,SEL,2,0
2017-04-30 22:27:02,book,28109c,2017-06-30,2017-07-07,TXL,PMI,2,0
2017-04-30 14:23:03,search,93659f,2017-05-06,2017-05-06,TXL,MUC,1,0
2017-05-01 00:41:05,search,347637,2017-07-07,2017-07-14,FRA,BKK,3,0
2017-05-01 01:24:59,search,a09cc8,2017-05-18,2017-05-31,BHX,FRA,1,0
2017-04-30 13:07:43,search,159a8b,2017-05-09,2017-05-12,MUC,BER,2,0
2017-04-30 15:52:08,search,35da03,2017-09-28,2017-10-05,DUS,PMI,2,1
2017-04-30 15:32:09,search,457f56,2017-05-13,2017-05-13,BER,STR,1,0
2017-05-02 02:31:40,book,f20d0a,2017-06-14,2017-06-18,BER,LON,4,1
2017-05-02 00:18:01,search,f86d28,2017-05-04,2017-05-12,PAR,ALG,1,0
2017-05-02 01:30:28,search,f6f373,2017-06-05,2017-06-08,LIS,HAM,1,0
2017-05-01 17:33:40,search,5998b6,2017-06-21,2017-06-23,DUS,BCN,6,0
2017-05-01 21:31:44,search,a91d58,2017-05-02,2017-05-02,FRA,DEL,1,0
2017-05-01 16:43:08,search,165943,2017-05-23,2017-05-31,FRA,DXB,3,0
2017-05-02 00:13:28,search,f7194c,2017-10-03,2017-10-07,HAM,BHX,2,0
2017-05-01 16:39:10,search,4586c8,2017-09-04,2017-10-07,FRA,BKK,2,0
2017-04-21 03:44:47,search,365af5,2017-05-09,2017-05-12,FRA,ROM,1,0
2017-04-20 23:49:02,search,9bd171,2017-10-04,2017-10-04,FRA,SEL,1,0
2017-04-20 04:39:32,search,eac085,2017-07-17,2017-07-21,HAM,OSL,1,0
2017-04-20 17:45:10,search,1e576a,2017-08-20,2017-08-30,NCE,OPO,3,0
2017-04-21 01:18:02,search,4b2253,2017-09-25,2017-10-17,MUC,SAW,1,0
2017-04-20 13:30:38,search,160cc6,2017-09-16,2017-10-06,FRA,DPS,2,0
2017-04-20 17:04:21,search,b8ad25,2017-05-18,2017-05-22,STR,BCN,4,0
2017-04-21 00:35:56,search,3d1984,2017-08-01,2017-08-01,FRA,LED,2,0
2017-04-20 17:18:36,book,ced0dd,2017-07-21,2017-07-25,MUC,AMS,2,0
2017-04-20 19:26:47,book,50e87d,2017-05-23,2017-05-23,DUS,WAW,1,0
2017-04-21 00:59:34,book,185fb1,2017-06-23,2017-07-06,BER,LIS,2,0
2017-04-20 14:57:48,search,d8a5dd,2017-05-21,2017-06-01,BER,HAN,1,0
2017-04-20 18:19:35,search,1038df,2017-12-13,2017-12-29,DUS,SCL,1,0
2017-04-20 21:50:56,search,47c4a0,2017-09-28,2017-10-08,MUC,DUB,4,0
2017-04-21 03:38:06,book,a44ffa,2017-06-29,2017-07-03,LYS,LIS,2,0
2017-04-21 01:59:29,search,425e20,2017-04-28,2017-06-21,FRA,BOG,1,0
2017-04-20 19:04:30,search,4e98ee,2017-05-17,2017-06-01,LON,HNL,2,0
2017-04-20 15:24:30,search,a7f205,2017-05-14,2017-05-14,BCN,HAM,1,0
2017-04-20 13:57:06,search,2f0a8c,2017-09-21,2017-10-20,BER,LIS,2,0
2017-04-21 00:59:28,search,5744d4,2017-05-11,2017-05-20,FRA,DXB,2,2
2017-04-20 16:19:38,search,b056f5,2017-04-26,2017-05-10,MUC,DPS,1,0
2017-04-20 16:59:07,search,ae228c,2017-06-06,2017-06-09,STR,HAM,1,0
2017-04-20 15:12:34,book,a7567f,2017-08-02,2017-08-02,PAR,NYC,1,0
2017-04-20 23:53:05,search,2c67c5,2017-06-24,2017-06-30,ORY,BER,1,0
2017-04-20 17:09:24,search,285515,2017-04-22,2017-05-03,DUS,IST,1,0
2017-04-20 12:26:37,search,8b0873,2017-05-22,2017-07-05,TLS,BKK,1,0
2017-04-20 12:26:37,search,8b0873,2017-05-22,2017-06-10,TLS,BKK,1,0
2017-04-20 21:52:13,search,e3ff5e,2017-07-06,2017-07-13,TXL,MUC,1,0
2017-04-20 16:06:10,search,75557c,2017-05-18,2017-05-22,BER,STR,2,0
2017-04-20 11:26:33,search,43a331,2017-04-30,2017-04-30,DUS,MIL,1,0
2017-04-20 15:22:14,search,35bcb9,2017-05-01,2017-05-07,FRA,BHX,1,0
2017-04-20 17:42:31,search,058fb2,2017-05-22,2017-05-22,MUC,BUH,1,0
2017-04-20 21:17:11,search,0a9189,2017-07-04,2017-07-11,HAM,TLV,2,0
2017-04-20 17:10:57,search,9d43ef,2017-09-23,2017-09-23,OPO,ORY,1,0
2017-04-20 17:37:57,search,9b201b,2017-12-07,2017-12-14,MUC,LPA,4,0
2017-04-20 15:40:35,search,1a6d4f,2017-07-05,2017-07-18,MUC,MIA,1,0
2017-04-21 00:11:26,search,99f1ea,2017-06-08,2017-06-08,BCN,NCE,1,0
